Sample,neg_H_1_4,neg_H_2_0,neg_H_3_1,neg_H_3_2,neg_H_4_0,neg_H_4_3,neg_H_5_1,neg_H_5_2,neg_H_5_3,neg_H_5_4,neg_C_6_0,neg_C_6_2,neg_C_6_3,neg_C_7_0,neg_C_7_2,neg_C_7_3,neg_C_7_4,neg_C_8_0,neg_C_8_2,neg_C_8_4
label,HA,HA,HA,HA,HA,HA,HA,HA,HA,HA,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
Com_6647_neg,114040.684573,74577.6232778,36435.5847185,21962.641237,17229.6413808,20220.4614434,14218.4999085,15258.7051791,20160.4922241,47658.2831917,12862.601571,30965.5022983,32942.2174627,36893.3887868,18499.8476972,15178.8292988,47250.6755043,32016.6799793,72376.4722731,23992.148903
Com_6660_neg,6660.4058131,35746.4191437,76600.0546089,31972.9813738,19949.9212057,27566.4813041,6409.54026189,9122.17598742,9745.31136754,106336.143303,20231.1335102,34722.8527852,27078.9388467,52601.0254338,65848.3727425,29638.3349186,116537.273607,12315.4005788,26195.9961719,11608.028763
Com_6666_neg,14703.1539381,43562.6450369,21214.7554858,115511.230831,12641.2409642,21124.1821432,53435.8271651,15091.7088036,22362.9697832,35735.5357056,36013.3361313,23893.6231512,13600.4794023,67827.3416379,16085.1742545,11128.8655121,47840.1169362,31438.8714103,27963.207674,16665.244111
Com_6669_neg,21391.6826079,91640.457998,89194.44598,70874.6239106,47923.9037961,48121.276355,22317.1636621,19669.5522344,27358.0372278,71594.8061865,28173.3339915,43852.8905004,40478.3503809,78830.2640593,33093.6922364,51981.8077981,70205.7369688,35836.6121631,29271.0959017,62409.8122472
Com_6674_neg,25718.7845595,18738.7964552,30499.8016391,31948.0737444,30464.9537066,41671.1325179,35046.0657014,23896.1494934,39168.1952154,31015.2774834,25350.4695995,29489.1261576,29507.1717982,125305.656972,54542.7836078,53844.6638124,68818.1473453,42947.4845307,127986.863716,42397.8472879
Com_6700_neg,43748.6205034,71164.9860473,73867.6575563,54671.2614538,59809.5985294,130224.699757,42139.1075451,28923.6561268,77465.1082838,31443.6178022,35057.5398016,40933.4944885,16801.1328847,66177.3195428,43007.3608693,22241.5104238,50617.9747969,66030.2476434,94083.0130281,78705.4585842
Com_6717_neg,74433.1816081,58594.7632935,81409.8509244,50388.8007671,81577.8217947,114026.894582,102025.122508,56104.680741,81437.847751,78253.7811626,80580.0322632,75249.1045338,60388.7453204,103178.6879,116700.056807,57701.7974573,90234.5344566,120885.183952,99734.7968455,111760.168472
Com_6722_neg,38373.0659108,61732.2205206,37365.5914568,30494.5658152,70785.0724988,65509.3810095,94683.4776267,39598.811859,89383.6398168,56133.3555112,61941.60538,30505.8783654,29361.5373814,76721.232082,74609.2432385,48083.4975532,72130.9946475,120748.847712,69416.7370984,91019.8855435
Com_6725_neg,60003.0276925,55330.6898832,71034.0459948,61918.8230098,78733.6519461,98046.7505726,118738.957269,47328.2895168,110360.910796,74176.3750455,68705.5633737,62379.5385855,56901.0348063,100317.239368,65718.5186944,53153.2133306,62739.2964021,99416.2892642,91440.1994907,77211.8091255
Com_6726_neg,16180.9730992,24298.2465735,49491.3129768,44804.2870549,23003.2037735,23039.2016795,118487.128183,43027.079265,27059.5572947,23655.4450543,19485.9685575,29986.7571217,20115.976972,16457.2146599,16297.6392878,40100.424742,6279.57334339,32178.5357455,23124.8944334,33272.1208337
Com_672_neg,318589.713329,182660.934876,298007.566285,323811.837055,513543.822409,374032.110571,3530227.88934,2353956.21184,1079237.33978,220525.412695,682037.063964,652026.353718,359423.581896,515471.629382,467147.136098,271813.723464,492296.183193,597085.542209,367074.516595,476156.30601
Com_6748_neg,6169.71528257,5944.24086484,11459.9860885,25074.0618324,8497.89584544,24437.0615319,12154.8790735,9389.29356482,7958.57605271,30514.9844772,9416.46133207,8764.55079557,11209.6972796,22063.0756628,15244.5241813,24881.9513457,113726.231489,12337.7946385,11352.2193001,13114.52077
Com_6780_neg,46576.5734972,53665.6102956,62146.8262661,45983.7888708,43961.5982912,66841.0427356,56437.2811674,26225.5641494,62602.7543303,45813.0112972,28779.5472046,26485.767489,28610.1207767,54657.4199943,63925.4601413,45883.2817851,48240.3159968,62713.8657434,67307.1195601,128263.449048
Com_6787_neg,31965.6166457,88779.1354936,14268.2873932,14241.3836629,24542.1687391,16510.4144829,14122.1548234,19819.5718251,81550.2018736,11017.3803023,12980.8148236,35818.9208724,26205.6604387,25914.0135325,15641.3620903,16629.6898987,10043.1680905,14425.6473556,15049.8846908,7752.85312887
Com_6812_neg,23691.238222,88205.5913146,39062.4300619,18333.0649158,20823.3209898,23860.5035281,50439.7450697,14407.5843085,19769.679396,34387.802647,52545.2756038,26121.7951881,32147.8726849,30544.0049855,40449.682588,34827.6543419,25487.2436544,31838.1760024,37482.8173048,65970.5226387
Com_6826_neg,59806.923311,58342.9924311,75562.6895837,37998.5833136,73260.0644731,118407.477115,94866.8149865,38597.2945962,73445.1407031,95021.4863503,59021.3285106,81833.3626662,74828.9376706,119576.827119,101427.038731,41525.1212314,101203.879821,112896.646038,123065.298929,104386.745751
Com_6829_neg,38301.9261026,45580.4780927,45378.9686521,54588.9121353,44684.5080337,80479.438501,41491.6989438,18394.2484915,36775.3054528,77265.4865595,35347.3043155,30115.5310738,35444.3725911,76321.2257198,49236.1622481,72909.2147769,111529.97117,78171.8019913,45274.0547892,54029.730233
Com_6830_neg,15119.5949537,15544.6952002,21798.9741444,87177.2999881,31860.7121949,25960.4899393,9281.28854725,7472.96013738,17578.4268878,6458.99950845,11925.8528607,20790.5624603,104913.672411,12529.9071447,12359.5157471,5769.88206326,9456.89831866,11412.3628267,12912.9055192,15188.8514116
Com_683_neg,235889.456914,1070625.29281,2957082.21598,1448364.82551,665240.40058,1614916.3853,61289.5275349,458078.847326,204219.355813,3054702.34203,1009300.76192,1187378.2745,1265792.8783,2136118.46304,2579687.2118,1422848.3386,2998221.45998,883963.587912,1891292.49394,697525.432351
Com_6841_neg,11158.9695306,11012.4627209,9955.75934858,8636.15526142,19368.5848732,13919.0576814,20831.2804859,40491.2645918,11984.1117524,7931.69844516,49027.0060308,14543.4135487,88705.6970778,25247.1665477,22842.9875934,88505.3901216,10243.7692953,19760.532844,16811.7967688,19959.2322028
Com_6906_neg,46710.0986347,44653.194072,45208.1933437,45913.1600732,77009.3673359,57573.5574969,52565.9506557,54213.86486,107379.845635,20705.0569299,23836.5033339,21152.0004997,21790.9105974,42283.346534,76696.609034,36334.696803,42148.3602544,7333.39362483,38925.0016981,20201.7645607
Com_6912_neg,36453.8473942,19295.5330994,51286.7671569,108582.603136,27046.8957,10608.5481102,14178.3227262,21683.2252629,22121.0690255,12435.3079695,33617.6883811,76111.4884356,43514.4759742,29290.4508534,11301.6720994,22929.6821681,3516.65030051,22051.1188502,13561.1804081,28481.6052899
Com_6919_neg,14445.5750808,86144.8206273,19712.4563128,16816.6225794,33013.2444237,22454.4989064,22762.4338426,15800.5048426,21851.3420131,18402.9556925,13343.8255125,19118.7359117,14678.0034074,31206.2423562,23345.7671982,25819.4862918,31801.5279501,22355.9178064,25530.2405314,21772.9447182
Com_692_neg,2958275.07833,2562465.63105,80904.6873676,215570.150051,845023.504294,57714.0717177,372519.415698,445048.047794,916507.011485,122280.922526,16043.6282343,39888.4226805,33008.0523014,13484.3125147,19331.9510943,12951.3957049,7710.4082614,135488.731187,236686.693437,154625.440868
Com_6930_neg,72429.745178,65210.0344966,85685.4617373,82874.7985733,83648.0545763,104098.599674,98619.0360812,44467.0772062,106830.33596,91002.0720196,98505.2702369,79298.4388502,61222.5497067,133116.57209,80122.7505566,69410.0027438,93725.9983619,105486.441636,84872.7258296,84229.8424971
Com_6931_neg,16816.4887704,85889.6357506,24115.4420335,14706.7713954,23927.9143577,99673.858386,21530.7991928,13916.3257235,15237.2283232,23415.1142636,18004.4494781,34079.1752299,26280.339265,47942.6114778,27172.3060996,57039.0772828,23523.2221339,36037.0106357,33709.3833107,23600.8814307
Com_6949_neg,11347.9068203,15310.9863375,12312.6569055,107623.734328,6500.81774162,14853.0344999,6108.9506627,5825.84774727,30789.3833154,13641.0998142,9645.2769019,7444.68316616,8895.75612761,21041.1581989,8515.31667534,21229.3036475,35742.4653249,10474.7273409,16605.0402824,9890.35787047
Com_6951_neg,56164.0079468,36746.8342113,42014.6943975,55997.8411536,50547.9663049,46312.9251459,77342.4563156,53818.0986623,72451.2895226,68210.8900119,81555.0680251,104953.720759,76448.9197536,98690.9917829,95342.0672826,65010.9004961,64354.8924837,71223.9552934,78255.3408019,71972.3994054
Com_6953_neg,51694.6370967,62899.44068,73334.8363054,54659.158962,56454.1648138,90635.3117635,32895.8837082,39541.7667394,106208.609207,35710.3148373,23074.4602267,27936.9567318,49603.7149066,57340.1206377,41177.1741594,38566.2839923,40354.7596907,95786.8779753,85727.9699947,54332.2362029
Com_695_neg,1721334.34748,705116.782392,1739154.34143,3204410.31967,2316382.37267,294859.742311,233689.347322,1357311.66596,1685503.3468,99831.381512,1537582.44173,1664212.39553,1489709.20825,2189318.34942,1649455.11664,373699.181454,139562.379433,2191690.2507,2436604.05461,597029.775663
Com_6968_neg,29979.7282218,3489.69673183,20086.3152903,31537.8476425,7024.71732418,7742.67112296,2967.27758515,4179.87584197,33348.664993,35661.4223971,5712.91030605,16119.5817905,9014.152432,13325.211311,13079.3573463,28298.761741,107946.72873,18186.991554,12171.8554862,7238.74034951
Com_6969_neg,85728.9372235,57528.9693761,84328.5369937,97445.1502794,101126.566809,81589.3349608,77473.0073768,45002.9347588,95393.0527996,79454.7442806,74084.6285184,52291.6363199,77534.0929001,166449.717266,118036.567826,58059.788727,57626.1748889,41434.5631283,68809.8817094,92118.3525404
Com_696_neg,770795.965303,675091.922774,794753.495563,665165.353043,955580.491618,781244.179907,1185208.97958,1828465.09564,1122117.89866,1333136.77017,3042467.75097,1013594.2862,2338342.92603,2426137.28526,2827608.43698,2376520.48526,1329640.80515,1637663.94332,298090.243544,1435788.57303
Com_6978_neg,71023.3153972,31558.1493209,63669.3621048,39941.2385003,69239.8954825,72934.0367517,50032.1915004,37091.0357169,74862.4933069,73222.2289201,48851.759134,104471.589345,66881.944894,76893.6664102,82964.4648699,74651.0845489,98828.5003718,56913.4264892,108887.314783,86739.449838
Com_6979_neg,39696.0564999,85021.8055154,65381.9597858,44774.9223135,111370.731513,37007.8493441,25280.2510909,46144.9951452,35984.9920695,44965.8642869,62807.9265591,46306.4744675,53052.8769123,55377.8979488,48799.6370269,55288.7165559,57426.1118498,23828.4882131,57632.4436912,72669.2304223
Com_6982_neg,10379.2900347,84912.8870249,20421.368077,20624.4353672,23709.6037196,15048.8342583,7240.31786885,17508.4865611,19937.8773868,14874.8904473,11276.4547707,11638.3448433,18312.7208306,17721.1728682,7167.71779355,26674.7372016,36032.3562825,27352.2328505,12501.4874343,10074.9753644
Com_6984_neg,19924.2817594,17287.279563,12606.8482338,13567.6817267,74384.0519675,17893.7298304,18259.0109782,17365.4303621,21176.2256904,25576.3231747,54351.7024654,102024.194537,101259.43434,67409.9992749,34729.4943437,48876.154415,23954.442383,18916.8432139,17929.6379456,18115.9590823
Com_6989_neg,8129.00990042,2604.33656933,17442.6779865,3543.74608564,17519.0888549,3973.21657167,18597.0828211,3731.893773,6825.36773345,79728.1283716,5943.36483023,10879.9307295,4752.84651535,8118.05424074,4888.2901385,85503.2827717,23118.0128926,5017.27693389,4399.47982896,6371.09378233
Com_6990_neg,4643.76719947,11356.2281971,19689.1156078,9202.10836678,31727.434501,22456.1344749,11895.2252078,31285.337436,8134.9343846,46617.563692,71762.8926136,40919.264008,42753.3620176,85037.6648884,117552.491851,65532.0257353,59370.819628,10492.1255986,11231.6737634,16403.6791377
Com_6992_neg,64988.0578934,11810.8286251,20939.0685909,9946.86497925,26894.3973674,15963.9380378,52468.448755,55177.2029974,105387.677048,11629.1523258,30726.974975,37208.058652,21960.8909424,33370.2477428,23287.6859388,23019.6180004,17641.1279103,14185.0567607,21454.4580602,17184.4512982
Com_7012_neg,66602.2592742,36210.410081,65504.4286527,42194.9533682,78789.7911688,32812.5781508,55810.6716962,59439.350599,65297.242158,43950.037592,56673.6863801,70704.7505111,47013.0196317,69174.6507798,64788.3755393,85008.3982562,60234.6268579,52844.3375125,65208.101191,36754.1789573
Com_7017_neg,41888.5947291,16431.7552872,35343.4107571,14424.9121571,14587.5695611,26301.3041718,77652.2249468,26749.1513007,104635.230387,33632.400847,17475.2399897,18407.3095746,18313.5082178,41616.7605122,36806.5659295,27512.9049503,58632.6141209,12019.796788,52968.5125675,11287.8578168
Com_7025_neg,57688.7906203,45278.4056329,68157.9672794,66417.8308289,67209.3112178,120268.867711,74038.9754297,41882.6719199,89611.7579825,80720.488076,59481.7368725,64911.9025534,48213.4110913,100413.02655,73228.751418,54655.7469947,72607.1590589,98345.1297413,96500.1630291,65835.1512542
Com_7027_neg,23961.9802785,22746.6213577,46393.9485296,41006.4225413,32261.9622907,57497.7211205,31029.8003026,23892.5178965,35493.7761013,38056.2934556,25756.7108678,26158.1339083,27657.3156699,222018.253978,43781.4443259,31800.0709787,44607.2587733,34019.4908564,42165.9882346,39343.6409727
Com_7032_neg,79631.6637842,27973.9475247,44150.7251573,64170.7651312,64412.5069374,48454.2550913,110066.318375,43736.7916065,61657.635262,30405.3960473,48217.460698,69992.1592868,73654.0308115,61484.5394819,65262.3862561,42005.6472553,34218.5744763,54487.7012563,51694.3397394,72769.3020395
Com_703_neg,418262.775333,1601211.11154,624743.22063,1205468.83217,648481.063474,1774338.59586,2076562.09978,495050.463661,578508.451438,2922886.23366,445826.624626,267382.670924,555292.523123,472721.602072,443562.614882,1028679.7496,421310.582512,1434310.23971,471185.12975,1215862.63932
Com_7045_neg,32982.4714731,83516.701687,26919.9560435,25058.6064189,36905.39013,31954.1933817,44080.8543516,25315.7272844,38470.1046472,59009.188932,29403.1820262,22460.4979708,29434.6142649,59622.3566157,24652.2681072,44629.3174877,78220.1124779,32315.7821181,41523.4807702,25214.9694527
Com_704_neg,270726.817312,2503514.21249,755288.680607,2460067.29043,1127192.52917,1816359.84947,216889.868567,646585.310764,1034537.39957,2049491.5365,606406.504688,1083663.48815,625715.391339,4636082.03649,1475624.9956,2000483.23295,1911095.28789,1824789.0245,473458.03946,2074217.89472
Com_7054_neg,57580.9598917,25626.2544357,88607.492061,104960.870242,10821.2039901,52660.5266426,18664.6512554,36148.9528098,52993.0330189,19792.5117036,55176.2300591,43424.9317853,60241.3168065,16735.8687071,68727.4610354,24642.1119133,15024.8861183,64010.1342734,23213.3212817,19307.0562113
Com_7109_neg,11850.9763617,82147.0759355,30972.2689542,36144.0200737,4977.63399817,34487.6983011,33738.1451433,36462.0227861,13450.4217807,1786.56158291,42555.6029876,45912.1654776,44746.1429898,22896.7012454,39125.2675307,35294.8814027,33341.8707264,37323.0906154,24087.6680524,21424.994977
Com_7118_neg,77766.7719902,82044.6017556,6409.46856553,12004.4594964,37803.8572335,22160.6507831,61721.8293725,66674.2228887,26264.4367435,13046.5532299,28068.00848,18244.4102557,16070.1056564,15459.6009383,11668.3842418,18575.9832072,17404.4128517,23305.1562455,15244.553685,29451.2633497
Com_7125_neg,75837.0032851,71388.8758574,60846.4109847,57378.1657748,68791.6907153,117118.902255,91752.1953952,40294.5265419,86056.7390285,71257.3819748,66177.8718568,87331.9744864,66482.3667885,79888.7308464,86525.7094469,63033.1690647,69548.321883,104753.717289,107530.896785,84175.1672107
Com_713_neg,1000162.32438,897499.963018,1331213.80366,1797694.62452,1681211.41321,1464373.79161,1557125.88814,691600.844923,3071587.7443,1445677.18861,392560.307394,649662.914105,500449.184141,1377755.51912,532971.140822,2462589.07435,2696813.26597,2029303.63669,2386564.97676,1622435.41637
Com_7141_neg,60492.1827022,8481.51696148,8263.35655358,4856.68750465,93300.9246421,8517.0796688,11578.8507635,44574.8068294,52098.9176213,8350.95429429,97552.1010025,64612.4218559,28773.0891132,84355.8521569,11059.7994741,7288.1786544,9262.14768035,9865.521438,7998.84739356,16434.0266122
Com_7152_neg,59925.6086774,55891.8149149,58113.9732287,50900.830794,69522.4399053,116276.224842,72344.1059878,69080.0642831,64692.6186043,59387.5385991,68359.1583221,74109.3248456,46923.296213,89731.9602759,69138.7049771,48724.8600089,72314.0836241,79856.110081,108614.731087,79955.1446125
Com_7155_neg,78092.4236515,57435.8511192,71350.1215505,57781.5112132,70320.477592,114387.998222,106459.233057,50160.9312649,100144.212815,68328.9391182,77395.8095874,73538.0721282,61155.7671514,106523.97048,103765.420368,67163.7805968,67846.7647975,97579.0302279,85628.3086617,97909.7105935
Com_7156_neg,24708.5706069,32051.0502995,76938.6960461,20318.88599,20838.8433561,23416.6284947,35470.3667053,22357.1696997,14888.1523327,52462.6172859,35579.6202849,99677.1567968,21800.6086489,18668.5596168,18884.5425898,17162.7084568,13626.8376618,12311.5475478,22862.8028142,17100.8302371
Com_7172_neg,99925.5775614,68177.6821852,69856.4045938,47064.8054588,96846.4577985,76967.3153791,76421.9161772,41935.4457271,63064.527705,51945.5258054,79911.8480183,74937.4943377,53651.0615312,86167.9269263,105381.718128,57689.7301313,74328.5593992,76643.2362268,84328.1741627,80369.1523305
Com_7178_neg,35527.8306627,51538.6919325,59766.4451393,65032.7714654,83794.9766027,90584.1843498,92807.6985049,47397.696919,77649.5746699,78990.7930469,64878.9685075,52914.5718939,41690.8664171,116319.075754,103552.093799,62600.9749714,102319.773822,101270.648679,98794.431212,91028.5212668
Com_717_neg,2247762.66779,728689.060452,2748500.30552,722170.722075,1142592.65388,859248.135114,2171316.98298,2935273.95666,1919598.43755,47665.7076608,2085901.04664,2845820.96206,1947609.74831,523025.282346,3413468.14519,1307052.17347,658729.743391,1130129.77817,1134803.69799,675088.821911
